"Group.1"	"Group.2"	"Group.3"	"Group.4"	"Species"	"spp"	"Wing.length.1"	"Wing.length.2"	"Country"	"Location"	"Altitude"	"hemisphere"	"Latitude"	"Latitude_cor"	"Longitude"	"Geological.age"	"Origin"	"Period"	"wl"	"dup"	"Lat1_cor"	"Lat_un"	"Altitude_c"	"alt_interval"	"interval"	"interval_simplified"	"x"	"y"	"Temp"	"Prec"
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"scanicus"	"Bryophaenocladius scanicus"	2130	2280	" Austria"	"Biological Station Lunz"	"68"	"N"	"47.85"	47.85	15.04191285	"rec"	"ZSM"	"recent"	2130	"Bryophaenocladius scanicus 2130 2280"	47.85	47.85	68	"(0,500]"	"(40,50]"	"(40,50]"	15.04191285	47.85	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Corynoneura"	"scutellata"	"Corynoneura scutellata"	780	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	780	"Corynoneura scutellata 780 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Corynoneura"	"scutellata"	"Corynoneura scutellata"	786	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	786	"Corynoneura scutellata 786 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Corynoneura"	"scutellata"	"Corynoneura scutellata"	830	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	830	"Corynoneura scutellata 830 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Corynoneura"	"scutellata"	"Corynoneura scutellata"	863	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	863	"Corynoneura scutellata 863 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Corynoneura"	"scutellata"	"Corynoneura scutellata"	941	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	941	"Corynoneura scutellata 941 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Neozavrelia"	"improvisa"	"Neozavrelia improvisa"	1033	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1033	"Neozavrelia improvisa 1033 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Stempellinella"	"ciliaris"	"Stempellinella ciliaris"	1166	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1166	"Stempellinella ciliaris 1166 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Zavrelia"	"pentatoma"	"Zavrelia pentatoma"	1241	1249.3	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1241	"Zavrelia pentatoma 1241 1249.3"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Zavrelia"	"pentatoma"	"Zavrelia pentatoma"	1255	1303.2	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1255	"Zavrelia pentatoma 1255 1303.2"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Stempellina"	"bausei"	"Stempellina bausei"	1381	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1381	"Stempellina bausei 1381 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Stempellina"	"bausei"	"Stempellina bausei"	1437	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1437	"Stempellina bausei 1437 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Rheotanytarsus"	"nigricauda"	"Rheotanytarsus nigricauda"	1631	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1631	"Rheotanytarsus nigricauda 1631 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Paratanytarsus"	"boreoalpinus"	"Paratanytarsus boreoalpinus"	1851	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1851	"Paratanytarsus boreoalpinus 1851 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Rheotanytarsus"	"nigricauda"	"Rheotanytarsus nigricauda"	1868	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1868	"Rheotanytarsus nigricauda 1868 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"palettaris"	"Tanytarsus palettaris"	1916	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1916	"Tanytarsus palettaris 1916 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"palettaris"	"Tanytarsus palettaris"	1931	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	1931	"Tanytarsus palettaris 1931 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Paratanytarsus"	"boreoalpinus"	"Paratanytarsus boreoalpinus"	2057	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	2057	"Paratanytarsus boreoalpinus 2057 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Paratanytarsus"	"boreoalpinus"	"Paratanytarsus boreoalpinus"	2066	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	2066	"Paratanytarsus boreoalpinus 2066 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"palettaris"	"Tanytarsus palettaris"	2112	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	2112	"Tanytarsus palettaris 2112 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Paratanytarsus"	"lauterborni"	"Paratanytarsus lauterborni"	2192	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	2192	"Paratanytarsus lauterborni 2192 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"gibbosiceps"	"Tanytarsus gibbosiceps"	2291	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	2291	"Tanytarsus gibbosiceps 2291 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Paratanytarsus"	"tenuis"	"Paratanytarsus tenuis"	2342	NA	"Austria"	"Lunz"	"604"	"N"	"47.85"	47.85	15.05	"rec"	"ZSM"	"recent"	2342	"Paratanytarsus tenuis 2342 NA"	47.85	47.85	604	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.05	47.85	62	949
""	""	""	"Zavrelimyia"	"Zavrelimyia signatipennis"	"Zavrelimyia signatipennis(Kieffer, 1924)"	1596	1608	"Lunz, Lower Austria"	"Schreierbach"	"600"	"N"	"47.855"	47.855	15.02608577	"rec"	"ZSM"	"recent"	1596	"Zavrelimyia signatipennis(Kieffer, 1924) 1596 1608"	47.855	47.855	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.02608577	47.855	62	949
""	""	""	"Syndiamesa"	"Syndiamesa serratosioi"	"Syndiamesa serratosioi (Kownacki, 1982)"	2060	2057	"Lunz, Lower Austria"	"Schreierbach"	"600"	"N"	"47.855"	47.855	15.02608577	"rec"	"ZSM"	"recent"	2060	"Syndiamesa serratosioi (Kownacki, 1982) 2060 2057"	47.855	47.855	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.02608577	47.855	62	949
""	""	""	"Syndiamesa"	"Syndiamesa serratosioi"	"Syndiamesa serratosioi (Kownacki, 1982)"	2101	2058	"Lunz, Lower Austria"	"Schreierbach"	"600"	"N"	"47.855"	47.855	15.02608577	"rec"	"ZSM"	"recent"	2101	"Syndiamesa serratosioi (Kownacki, 1982) 2101 2058"	47.855	47.855	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.02608577	47.855	62	949
""	""	""	"Syndiamesa"	"Syndiamesa serratosioi"	"Syndiamesa serratosioi (Kownacki, 1982)"	2212	2199	"Lunz, Lower Austria"	"Schreierbach"	"600"	"N"	"47.855"	47.855	15.02608577	"rec"	"ZSM"	"recent"	2212	"Syndiamesa serratosioi (Kownacki, 1982) 2212 2199"	47.855	47.855	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.02608577	47.855	62	949
"Chironomidae"	"Tanypodinae"	""	"Procladius"	""	"Procladius freemani"	2400	NA	"USA, MON"	""	""	"N"	"47.86"	47.86	-109.0811427	"rec"	"Roback, 1975."	"recent"	2400	"Procladius freemani 2400 NA"	47.86	47.86	NA	NA	"(40,50]"	"(40,50]"	-109.0811427	47.86	61	379
"Chironomidae"	"Orthocladiinae"	""	"Orthocladius"	"wetterensis"	"Orthocladius wetterensis"	3039.6	NA	"Deutschland"	"Bad Aibling"	"481"	"N"	"47.86"	47.86	11.98778005	"rec"	"ZSM"	"recent"	3039.6	"Orthocladius wetterensis 3039.6 NA"	47.86	47.86	481	"(0,500]"	"(40,50]"	"(40,50]"	11.98778005	47.86	81	956
"Chironomidae"	"Orthocladiinae"	""	"Orthocladius"	"wetterensis"	"Orthocladius wetterensis"	3565.9	NA	"Deutschland"	"Bad Aibling"	"481"	"N"	"47.86"	47.86	11.98778005	"rec"	"ZSM"	"recent"	3565.9	"Orthocladius wetterensis 3565.9 NA"	47.86	47.86	481	"(0,500]"	"(40,50]"	"(40,50]"	11.98778005	47.86	81	956
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Bryophaenocladius"	"flexidens"	"Bryophaenocladius flexidens"	2790	3030	" Germany"	"Prien am Chiemsee"	"520"	"N"	"47.86"	47.86	12.34	"rec"	"ZSM"	"recent"	2790	"Bryophaenocladius flexidens 2790 3030"	47.86	47.86	520	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.34	47.86	80	1017
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"tentans"	"Chironomus tentans"	5720	5790	" Germany"	"Prien am Chiemsee"	"520"	"N"	"47.86"	47.86	12.34	"rec"	"ZSM"	"recent"	5720	"Chironomus tentans 5720 5790"	47.86	47.86	520	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.34	47.86	80	1017
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"obnixus"	"Cricotopus obnixus"	1250	1410	" Germany"	"Chiemsee"	"570"	"N"	"47.86"	47.86	12.47	"rec"	"ZSM"	"recent"	1250	"Cricotopus obnixus 1250 1410"	47.86	47.86	570	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.86	80	1017
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Cricotopus"	"obnixus"	"Cricotopus obnixus"	2380	2590	" Germany"	"Chiemsee"	"570"	"N"	"47.86"	47.86	12.47	"rec"	"ZSM"	"recent"	2380	"Cricotopus obnixus 2380 2590"	47.86	47.86	570	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.86	80	1017
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"Greenlandica"	"Micropsectra Greenlandica"	2510	2630	" Germany"	"Chiemsee"	"570"	"N"	"47.86"	47.86	12.47	"rec"	"ZSM"	"recent"	2510	"Micropsectra Greenlandica 2510 2630"	47.86	47.86	570	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.86	80	1017
"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"pulsus"	"Dicrotendipes pulsus"	2550	2640	" Germany"	"Chiemsee"	"570"	"N"	"47.86"	47.86	12.47	"rec"	"ZSM"	"recent"	2550	"Dicrotendipes pulsus 2550 2640"	47.86	47.86	570	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.86	80	1017
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"Greenlandica"	"Micropsectra Greenlandica"	2690	2820	" Germany"	"Chiemsee"	"570"	"N"	"47.86"	47.86	12.47	"rec"	"ZSM"	"recent"	2690	"Micropsectra Greenlandica 2690 2820"	47.86	47.86	570	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.86	80	1017
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	"monilis"	"Ablabesmyia monilis"	2970	3120	" Germany"	"Chiemsee"	"520"	"N"	"47.86"	47.86	12.47	"rec"	"ZSM"	"recent"	2970	"Ablabesmyia monilis 2970 3120"	47.86	47.86	520	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.86	80	1017
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"cingulatus"	"Chironomus cingulatus"	3320	3330	" Germany"	"Chiemsee"	"520"	"N"	"47.86"	47.86	12.47	"rec"	"ZSM"	"recent"	3320	"Chironomus cingulatus 3320 3330"	47.86	47.86	520	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.86	80	1017
"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptochironomus"	"rostratus"	"Cryptochironomus rostratus"	3350	3420	" Germany"	"Chiemsee"	"570"	"N"	"47.86"	47.86	12.47	"rec"	"ZSM"	"recent"	3350	"Cryptochironomus rostratus 3350 3420"	47.86	47.86	570	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.86	80	1017
"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	"cingulatus"	"Chironomus cingulatus"	3830	3840	" Germany"	"Chiemsee"	"520"	"N"	"47.86"	47.86	12.47	"rec"	"ZSM"	"recent"	3830	"Chironomus cingulatus 3830 3840"	47.86	47.86	520	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.86	80	1017
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrosmittia"	"montana"	"Hydrosmittia montana"	979	NA	"Austria"	"Lunz"	"600"	"N"	"47.86"	47.86	15.03	"rec"	"ZSM"	"recent"	979	"Hydrosmittia montana 979 NA"	47.86	47.86	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.03	47.86	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrosmittia"	"montana"	"Hydrosmittia montana"	1204	NA	"Austria"	"Lunz"	"600"	"N"	"47.86"	47.86	15.03	"rec"	"ZSM"	"recent"	1204	"Hydrosmittia montana 1204 NA"	47.86	47.86	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.03	47.86	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	"lunzensis"	"Hydrobaenus lunzensis"	1531	NA	"Austria"	"Lunz"	"600"	"N"	"47.86"	47.86	15.03	"rec"	"ZSM"	"recent"	1531	"Hydrobaenus lunzensis 1531 NA"	47.86	47.86	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.03	47.86	62	949
"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Zavrelimyia"	"Zavrelimyia signatipennis"	"Zavrelimyia signatipennis"	1596	1608	"Austria"	"Lunz"	"600"	"N"	"47.86"	47.86	15.03	"rec"	"ZSM"	"recent"	1596	"Zavrelimyia signatipennis 1596 1608"	47.86	47.86	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.03	47.86	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	"lunzensis"	"Hydrobaenus lunzensis"	1786	NA	"Austria"	"Lunz"	"600"	"N"	"47.86"	47.86	15.03	"rec"	"ZSM"	"recent"	1786	"Hydrobaenus lunzensis 1786 NA"	47.86	47.86	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.03	47.86	62	949
"Chironomidae"	"Diamesinae"	"Diamesini"	"Syndiamesa"	"serratosioi"	"Syndiamesa serratosioi"	2060	2057	"Austria"	"Lunz"	"600"	"N"	"47.86"	47.86	15.03	"rec"	"ZSM"	"recent"	2060	"Syndiamesa serratosioi 2060 2057"	47.86	47.86	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.03	47.86	62	949
"Chironomidae"	"Diamesinae"	"Diamesini"	"Syndiamesa"	"serratosioi"	"Syndiamesa serratosioi"	2101	2058	"Austria"	"Lunz"	"600"	"N"	"47.86"	47.86	15.03	"rec"	"ZSM"	"recent"	2101	"Syndiamesa serratosioi 2101 2058"	47.86	47.86	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.03	47.86	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	"lunzensis"	"Hydrobaenus lunzensis"	2195	NA	"Austria"	"Lunz"	"600"	"N"	"47.86"	47.86	15.03	"rec"	"ZSM"	"recent"	2195	"Hydrobaenus lunzensis 2195 NA"	47.86	47.86	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.03	47.86	62	949
"Chironomidae"	"Diamesinae"	"Diamesini"	"Syndiamesa"	"serratosioi"	"Syndiamesa serratosioi"	2212	2199	"Austria"	"Lunz"	"600"	"N"	"47.86"	47.86	15.03	"rec"	"ZSM"	"recent"	2212	"Syndiamesa serratosioi 2212 2199"	47.86	47.86	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.03	47.86	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrobaenus"	"lunzensis"	"Hydrobaenus lunzensis"	2222	NA	"Austria"	"Lunz"	"600"	"N"	"47.86"	47.86	15.03	"rec"	"ZSM"	"recent"	2222	"Hydrobaenus lunzensis 2222 NA"	47.86	47.86	600	"(500,1e+03]"	"(40,50]"	"(40,50]"	15.03	47.86	62	949
"Chironomidae"	"Orthocladiinae"	""	"Allocladius"	""	"Allocladius longicrus"	1460	NA	""	""	""	"N"	"47.86"	47.86	15.04940955	"rec"	"Saether and Ferrington, 2047"	"recent"	1460	"Allocladius longicrus 1460 NA"	47.86	47.86	NA	NA	"(40,50]"	"(40,50]"	15.04940955	47.86	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrosmittia"	""	"Hydrosmittia ruttneri"	1580	NA	""	""	""	"N"	"47.86"	47.86	15.05001067	"rec"	"Saether and Ferrington, 2082"	"recent"	1580	"Hydrosmittia ruttneri 1580 NA"	47.86	47.86	NA	NA	"(40,50]"	"(40,50]"	15.05001067	47.86	62	949
"Chironomidae"	"Orthocladiinae"	""	"Pseudosmittia"	""	"Pseudosmittia holsata"	1000	NA	""	""	""	"N"	"47.86"	47.86	15.05001067	"rec"	"Saether and Ferrington, 2093"	"recent"	1000	"Pseudosmittia holsata 1000 NA"	47.86	47.86	NA	NA	"(40,50]"	"(40,50]"	15.05001067	47.86	62	949
"Chironomidae"	"Orthocladiinae"	""	"Paraphaenocladius"	""	"Paraphaenocladius pseudirritus"	1370	NA	"Lunz"	""	""	"N"	"47.86"	47.86	15.05094135	"rec"	"Saether1995"	"recent"	1370	"Paraphaenocladius pseudirritus 1370 NA"	47.86	47.86	NA	NA	"(40,50]"	"(40,50]"	15.05094135	47.86	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Hydrosmittia"	""	"Hydrosmittia brevicornis"	950	NA	""	""	""	"N"	"47.86"	47.86	15.05226284	"rec"	"Saether and Ferrington, 2060"	"recent"	950	"Hydrosmittia brevicornis 950 NA"	47.86	47.86	NA	NA	"(40,50]"	"(40,50]"	15.05226284	47.86	62	949
"Chironomidae"	"Orthocladiinae"	""	"Pseudosmittia"	""	"Pseudosmittia simplex"	1240	NA	""	""	""	"N"	"47.86"	47.86	15.05226284	"rec"	"Saether and Ferrington, 2106"	"recent"	1240	"Pseudosmittia simplex 1240 NA"	47.86	47.86	NA	NA	"(40,50]"	"(40,50]"	15.05226284	47.86	62	949
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	"brachytomus"	"Limnophyes brachytomus"	1250	1350	" Canada"	"Lake Vermilion"	"413"	"N"	"47.87"	47.87	-92.46	"rec"	"ZSM"	"recent"	1250	"Limnophyes brachytomus 1250 1350"	47.87	47.87	413	"(0,500]"	"(40,50]"	"(40,50]"	-92.46	47.87	26	711
"Chironomidae"	"Orthocladiinae"	"Orthocladiinae"	"Limnophyes"	"brachytomus"	"Limnophyes brachytomus"	1470	1540	" Canada"	"Lake Vermilion"	"413"	"N"	"47.87"	47.87	-92.46	"rec"	"ZSM"	"recent"	1470	"Limnophyes brachytomus 1470 1540"	47.87	47.87	413	"(0,500]"	"(40,50]"	"(40,50]"	-92.46	47.87	26	711
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Micropsectra"	"nigripila"	"Micropsectra nigripila"	2790	NA	" Canada"	"Lake Vermilion"	"413"	"N"	"47.87"	47.87	-92.46	"rec"	"ZSM"	"recent"	2790	"Micropsectra nigripila 2790 NA"	47.87	47.87	413	"(0,500]"	"(40,50]"	"(40,50]"	-92.46	47.87	26	711
"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	"fumidus"	"Dicrotendipes fumidus"	3290	3400	" Canada"	"Lake Vermilion"	"413"	"N"	"47.87"	47.87	-92.46	"rec"	"ZSM"	"recent"	3290	"Dicrotendipes fumidus 3290 3400"	47.87	47.87	413	"(0,500]"	"(40,50]"	"(40,50]"	-92.46	47.87	26	711
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"nigrovittatus"	"Cladotanytarsus nigrovittatus"	1820	1930	"Germany"	"Aiterbacher Winkel"	"518"	"N"	"47.87"	47.87	9.22	"rec"	"ZSM"	"recent"	1820	"Cladotanytarsus nigrovittatus 1820 1930"	47.87	47.87	518	"(500,1e+03]"	"(40,50]"	"(40,50]"	9.22	47.87	82	985
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"nigrovittatus"	"Cladotanytarsus nigrovittatus"	1910	2020	"Germany"	"Aiterbacher Winkel"	"518"	"N"	"47.87"	47.87	9.22	"rec"	"ZSM"	"recent"	1910	"Cladotanytarsus nigrovittatus 1910 2020"	47.87	47.87	518	"(500,1e+03]"	"(40,50]"	"(40,50]"	9.22	47.87	82	985
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Stempellinella"	""	"Stempellinella ciliaris"	1210	NA	"Austria. De.LUX"	""	""	"N"	"47.87"	47.87	15.02992756	"rec"	"Ekrem, Sublette and Sublette, 2033"	"recent"	1210	"Stempellinella ciliaris 1210 NA"	47.87	47.87	NA	NA	"(40,50]"	"(40,50]"	15.02992756	47.87	62	949
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Constempellina"	"brevicosta"	"Constempellina brevicosta"	1635	NA	"Germany"	"Chiemsee"	"515"	"N"	"47.88"	47.88	12.47	"rec"	"ZSM"	"recent"	1635	"Constempellina brevicosta 1635 NA"	47.88	47.88	515	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.88	80	1017
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Constempellina"	"brevicosta"	"Constempellina brevicosta"	1746	NA	"Germany"	"Chiemsee"	"515"	"N"	"47.88"	47.88	12.47	"rec"	"ZSM"	"recent"	1746	"Constempellina brevicosta 1746 NA"	47.88	47.88	515	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.47	47.88	80	1017
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"debilis"	"Tanytarsus debilis"	1661	NA	"Germany"	"Chiemsee"	"515"	"N"	"47.88"	47.88	12.48	"rec"	"ZSM"	"recent"	1661	"Tanytarsus debilis 1661 NA"	47.88	47.88	515	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.48	47.88	80	1017
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"debilis"	"Tanytarsus debilis"	1750	NA	"Germany"	"Chiemsee"	"515"	"N"	"47.88"	47.88	12.48	"rec"	"ZSM"	"recent"	1750	"Tanytarsus debilis 1750 NA"	47.88	47.88	515	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.48	47.88	80	1017
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"occultus"	"Tanytarsus occultus"	1953	NA	"Germany"	"Chiemsee"	"515"	"N"	"47.88"	47.88	12.48	"rec"	"ZSM"	"recent"	1953	"Tanytarsus occultus 1953 NA"	47.88	47.88	515	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.48	47.88	80	1017
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	"inaequalis"	"Tanytarsus inaequalis"	2605	2388.7	"Germany"	"Chiemsee"	"515"	"N"	"47.88"	47.88	12.48	"rec"	"ZSM"	"recent"	2605	"Tanytarsus inaequalis 2605 2388.7"	47.88	47.88	515	"(500,1e+03]"	"(40,50]"	"(40,50]"	12.48	47.88	80	1017
"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	"atridorsum"	"Cladotanytarsus atridorsum"	1690	1810	" Germany"	"Lake Starnberg"	"584"	"N"	"47.9"	47.9	11.3	"rec"	"ZSM"	"recent"	1690	"Cladotanytarsus atridorsum 1690 1810"	47.9	47.9	584	"(500,1e+03]"	"(40,50]"	"(40,50]"	11.3	47.9	80	982
